Date,Country,Competition,HomeTeam,AwayTeam,FT_HomeScore,FT_AwayScore,HT_HomeScore,HT_AwayScore,FT_HomeOdds,FT_DrawOdds,FT_AwayOdds,1H_HomeOdds,1H_DrawOdds,1H_AwayOdds,2H_HomeOdds,2H_DrawOdds,2H_AwayOdds,OU05_Over,OU05_Under,OU15_Over,OU15_Under,OU25_Over,OU25_Under,OU35_Over,OU35_Under,OU45_Over,OU45_Under,BTTS_Yes,BTTS_No,BTTS_1H_Yes,BTTS_1H_No,BTTS_2H_Yes,BTTS_2H_No,DNB_Home,DNB_Away,DC_1X,DC_12,DC_2X,URL
03/04/2019,Italy,Serie A,AC Milan,Udinese,1,1,1,0,1.53,4.0,7.0,2.2,2.2,6.0,1.83,2.5,5.5,1.08,10.5,1.56,2.5,2.13,1.8,3.75,1.3,8.0,1.11,2.05,1.7,5.6,1.13,4.1,1.2,1.18,4.5,1.11,1.25,2.6,https://www.oddsportal.com/football/italy/serie-a-2018-2019/ac-milan-udinese-bBh346XL/
03/04/2021,Italy,Serie A,AC Milan,Sampdoria,1,1,0,0,1.5,4.33,6.5,2.05,2.5,5.5,1.8,2.87,5.0,1.03,17.0,1.19,5.43,1.6,2.58,3.5,1.32,4.6,1.25,1.66,2.1,4.0,1.22,3.0,1.36,1.18,4.5,1.11,1.2,2.5,https://www.oddsportal.com/football/italy/serie-a-2020-2021/ac-milan-sampdoria-bkuiBgqD/
03/04/2023,Italy,Serie A,Napoli,AC Milan,0,4,0,2,1.95,3.4,4.0,2.63,2.1,4.5,2.3,2.38,4.0,1.08,9.08,1.4,3.44,2.58,1.61,4.0,1.28,8.0,1.1,1.95,1.8,5.5,1.14,3.75,1.25,1.4,2.75,1.22,1.3,1.8,https://www.oddsportal.com/football/italy/serie-a-2022-2023/napoli-ac-milan-8MgoA20F/
03/04/2023,Italy,Serie A,AS Roma,Sampdoria,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.oddsportal.com/football/italy/serie-a-2022-2023/as-roma-sampdoria-MPck9MFL/
03/05/2009,Italy,Serie A,Siena,Napoli,2,1,2,0,2.15,2.88,4.0,,,,,,,,,1.38,2.85,2.25,1.62,4.25,1.19,,,,,,,,,1.44,2.63,1.22,1.35,1.65,https://www.oddsportal.com/football/italy/serie-a-2008-2009/siena-napoli-ADd0P8K9/
03/05/2009,Italy,Serie A,Bologna,Reggina,1,2,0,1,1.83,3.4,5.0,,,,,,,,,1.29,3.3,2.08,1.74,3.75,1.24,,,,,,,,,1.29,3.5,1.13,1.29,1.91,https://www.oddsportal.com/football/italy/serie-a-2008-2009/bologna-reggina-UqKIXFbB/
03/05/2009,Italy,Serie A,Catania,AC Milan,0,2,0,1,6.0,3.75,1.57,,,,,,,,,1.19,4.2,1.7,2.1,2.8,1.39,,,,,,,,,4.5,1.17,2.25,1.25,1.08,https://www.oddsportal.com/football/italy/serie-a-2008-2009/catania-ac-milan-0WtjF7rp/
03/05/2009,Italy,Serie A,AS Roma,Chievo,0,0,0,0,1.5,4.0,6.5,,,,,,,,,1.14,4.9,1.62,2.25,2.45,1.49,,,,,,,,,1.11,5.0,1.1,1.2,2.38,https://www.oddsportal.com/football/italy/serie-a-2008-2009/as-roma-chievo-Eo3iRUkc/
03/05/2009,Italy,Serie A,Juventus,Lecce,2,2,0,1,1.3,5.0,10.0,,,,,,,,,1.15,4.7,1.67,2.35,2.5,1.47,,,,,,,,,1.08,8.0,,,,https://www.oddsportal.com/football/italy/serie-a-2008-2009/juventus-lecce-IZic3Rcj/
03/05/2009,Italy,Serie A,Udinese,Atalanta,3,0,1,0,1.91,3.3,4.2,,,,,,,,,1.31,3.2,2.02,1.8,3.7,1.24,,,,,,,,,1.36,3.0,1.17,1.3,1.83,https://www.oddsportal.com/football/italy/serie-a-2008-2009/udinese-atalanta-l4e4OSZF/
03/05/2009,Italy,Serie A,Inter,Lazio,2,0,0,0,1.5,3.8,7.5,,,,,,,,,1.22,3.95,1.8,2.0,3.0,1.35,,,,,,,,,1.13,5.5,1.07,1.22,2.5,https://www.oddsportal.com/football/italy/serie-a-2008-2009/inter-lazio-O6JMWZDH/
03/05/2009,Italy,Serie A,Palermo,Cagliari,5,1,2,0,2.0,3.25,4.0,,,,,,,,,1.22,4.2,1.8,2.08,2.8,1.39,,,,,,,,,1.4,2.75,1.22,1.33,1.73,https://www.oddsportal.com/football/italy/serie-a-2008-2009/palermo-cagliari-Sl7eQl53/
03/05/2009,Italy,Serie A,Fiorentina,Torino,1,0,0,0,1.44,4.0,8.0,,,,,,,,,1.21,4.05,1.75,2.04,2.9,1.36,,,,,,,,,1.11,6.0,1.05,1.2,2.63,https://www.oddsportal.com/football/italy/serie-a-2008-2009/fiorentina-torino-dQj12oDd/
03/05/2010,Italy,Serie A,Lazio,Inter,0,2,0,1,9.0,5.25,1.3,8.0,2.5,1.73,,,,,,1.21,4.05,1.75,2.04,2.9,1.36,,,,,,,,,7.0,1.11,3.25,1.13,1.04,https://www.oddsportal.com/football/italy/serie-a-2009-2010/lazio-inter-2sytKRU0/
03/05/2012,Italy,Serie A,Parma,Inter,3,1,0,1,3.75,3.4,2.0,4.0,2.29,2.5,3.5,2.6,2.25,1.04,13.0,1.21,4.33,1.75,2.1,2.9,1.44,5.0,1.17,,,,,,,2.75,1.4,1.73,1.29,1.25,https://www.oddsportal.com/football/italy/serie-a-2011-2012/parma-inter-hIlEN8p7/
03/05/2012,Italy,Serie A,Juventus,Lecce,1,1,1,0,1.13,7.5,17.0,1.4,3.2,17.0,1.4,3.5,9.5,1.02,19.0,1.12,6.0,1.45,2.75,2.1,1.67,3.5,1.29,,,,,,,1.03,15.0,1.01,1.07,5.0,https://www.oddsportal.com/football/italy/serie-a-2011-2012/juventus-lecce-W8mIMSaD/
03/05/2012,Italy,Serie A,Catania,Bologna,0,1,0,0,1.62,3.8,5.5,2.2,2.38,5.5,1.95,2.63,4.5,1.04,13.0,1.25,3.9,1.91,2.08,3.0,1.36,5.5,1.13,,,,,,,1.25,3.75,1.12,1.22,2.2,https://www.oddsportal.com/football/italy/serie-a-2011-2012/catania-bologna-dje5PUFf/
03/05/2012,Italy,Serie A,Genoa,Cagliari,2,1,1,1,1.91,3.25,4.33,2.5,2.25,4.33,2.2,2.5,3.75,1.05,11.0,1.25,3.75,1.85,2.0,3.25,1.33,6.5,1.11,,,,,,,1.36,3.0,1.2,1.3,1.8,https://www.oddsportal.com/football/italy/serie-a-2011-2012/genoa-cagliari-Aga9OlV0/
03/05/2012,Italy,Serie A,Fiorentina,Novara,2,2,0,2,1.4,4.33,8.5,1.91,2.4,7.5,1.73,2.63,6.0,1.05,11.0,1.25,3.75,1.85,1.95,3.2,1.36,6.0,1.12,,,,,,,1.11,6.5,1.05,1.2,2.75,https://www.oddsportal.com/football/italy/serie-a-2011-2012/fiorentina-novara-Ot58oCxE/
03/05/2012,Italy,Serie A,Cesena,Udinese,0,1,0,1,5.5,3.5,1.67,5.5,2.2,2.25,4.75,2.5,2.0,1.06,10.0,1.3,3.4,2.02,1.8,3.7,1.3,7.0,1.1,,,,,,,4.0,1.22,2.1,1.29,1.12,https://www.oddsportal.com/football/italy/serie-a-2011-2012/cesena-udinese-EBqmvUUm/
03/05/2012,Italy,Serie A,AC Milan,Atalanta,2,0,1,0,1.25,5.75,11.0,1.62,2.63,11.0,1.53,3.0,7.5,1.03,15.0,1.2,4.7,1.67,2.38,2.63,1.48,4.5,1.18,,,,,,,1.07,9.0,1.02,1.12,3.75,https://www.oddsportal.com/football/italy/serie-a-2011-2012/ac-milan-atalanta-2Te1QA0l/
03/05/2012,Italy,Serie A,Lazio,Siena,1,1,0,1,1.67,3.6,5.25,2.2,2.29,5.5,1.95,2.6,4.5,1.05,11.0,1.25,3.75,1.95,1.91,3.0,1.36,6.0,1.12,,,,,,,1.22,4.0,1.13,1.25,2.1,https://www.oddsportal.com/football/italy/serie-a-2011-2012/lazio-siena-KlpquAFs/
03/05/2015,Italy,Serie A,Sassuolo,Palermo,0,0,0,0,2.6,3.2,2.75,3.1,2.25,3.2,2.75,2.5,2.75,1.05,11.0,1.56,2.53,2.5,1.55,2.95,1.44,5.75,1.16,1.57,2.25,,,,,1.83,1.83,1.45,1.36,1.53,https://www.oddsportal.com/football/italy/serie-a-2014-2015/sassuolo-palermo-2HzYTicF/
03/05/2015,Italy,Serie A,AS Roma,Genoa,2,0,1,0,1.45,4.2,7.0,2.0,2.38,6.5,1.83,2.63,5.5,1.05,15.0,1.55,2.56,2.5,1.55,3.05,1.44,6.0,1.17,1.91,1.8,,,,,1.17,5.0,1.1,1.22,2.63,https://www.oddsportal.com/football/italy/serie-a-2014-2015/as-roma-genoa-Eefw8Azd/
03/05/2015,Italy,Serie A,Fiorentina,Cesena,3,1,2,0,1.33,5.0,9.0,1.8,2.63,7.0,1.57,3.0,7.0,1.02,21.0,1.17,5.25,1.58,2.62,3.5,1.28,4.2,1.24,1.8,1.91,,,,,1.08,8.0,1.07,1.18,3.4,https://www.oddsportal.com/football/italy/serie-a-2014-2015/fiorentina-cesena-0lE2ECcS/
03/05/2015,Italy,Serie A,Verona,Udinese,0,1,0,0,2.1,3.6,3.4,2.75,2.38,3.4,2.4,2.6,3.2,1.04,13.0,2.48,1.56,1.75,2.26,2.8,1.46,5.3,1.19,1.57,2.25,,,,,1.57,2.25,1.33,1.29,1.75,https://www.oddsportal.com/football/italy/serie-a-2014-2015/verona-udinese-fkh6Bqsl/
03/05/2015,Italy,Serie A,Inter,Chievo,0,0,0,0,1.4,4.75,8.0,1.91,2.4,7.5,1.73,2.75,6.0,1.04,13.0,2.42,1.59,1.91,2.04,3.5,1.29,6.0,1.15,,,,,,,2.0,1.73,1.09,1.2,3.0,https://www.oddsportal.com/football/italy/serie-a-2014-2015/inter-chievo-6VjV9W5q/
03/05/2015,Italy,Serie A,Atalanta,Lazio,1,1,0,0,4.5,3.6,1.8,4.75,2.2,2.38,4.0,2.5,2.1,1.06,11.0,2.67,1.5,2.0,1.98,3.3,1.33,6.5,1.12,1.8,1.91,,,,,3.25,1.33,2.05,1.29,1.2,https://www.oddsportal.com/football/italy/serie-a-2014-2015/atalanta-lazio-U3xQVDS2/
03/05/2015,Italy,Serie A,Sampdoria,Juventus,0,1,0,1,4.5,3.2,1.95,4.33,2.1,2.63,4.0,2.3,2.3,1.08,9.6,2.71,1.5,2.35,1.7,4.45,1.23,9.0,1.07,1.91,1.8,,,,,3.0,1.36,1.85,1.36,1.2,https://www.oddsportal.com/football/italy/serie-a-2014-2015/sampdoria-juventus-hngs7Uk2/
03/05/2016,Italy,Serie A,Napoli,Atalanta,2,1,1,0,1.14,7.5,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.oddsportal.com/football/italy/serie-a-2015-2016/napoli-atalanta-CIY6fuKD/
03/05/2016,Italy,Serie A,Genoa,AS Roma,2,3,1,1,5.75,3.7,1.62,5.5,2.4,2.1,4.75,2.75,1.83,1.05,13.5,1.25,5.0,1.7,2.39,2.8,1.52,5.2,1.19,1.7,2.05,,,,,4.0,1.22,2.3,1.29,1.17,https://www.oddsportal.com/football/italy/serie-a-2015-2016/genoa-as-roma-YRZ2eL47/
03/05/2021,Italy,Serie A,Sampdoria,AS Roma,2,0,1,0,3.0,3.7,2.2,3.4,2.37,2.75,3.0,2.62,2.4,1.03,16.1,1.2,5.22,1.65,2.47,2.6,1.6,4.68,1.25,1.53,2.37,3.75,1.25,2.62,1.44,2.2,1.61,1.61,1.28,1.36,https://www.oddsportal.com/football/italy/serie-a-2020-2021/sampdoria-as-roma-zB2S2mDE/
03/05/2021,Italy,Serie A,Udinese,Juventus,1,2,1,0,8.0,5.0,1.36,6.0,2.5,1.95,5.5,2.87,1.72,1.04,17.0,1.53,2.65,2.58,1.58,2.9,1.5,5.45,1.18,1.9,1.9,5.0,1.16,3.5,1.28,5.0,1.16,3.0,1.16,1.08,https://www.oddsportal.com/football/italy/serie-a-2020-2021/udinese-juventus-rHFtupL7/
03/05/2025,Italy,Serie A,Cagliari,Udinese,1,2,1,1,2.6,3.0,3.0,3.25,2.0,3.6,2.88,2.25,3.1,1.11,7.0,1.57,2.62,2.37,1.66,4.48,1.22,9.5,1.07,1.95,1.8,5.5,1.14,3.75,1.25,1.73,2.0,1.36,1.36,1.5,https://www.oddsportal.com/football/italy/serie-a-2024-2025/cagliari-udinese-v1pOJget/
03/05/2025,Italy,Serie A,Torino,Venezia,1,1,0,1,2.55,3.0,3.0,3.2,2.05,3.6,2.88,2.3,3.1,1.09,8.0,2.67,1.56,2.35,1.73,4.2,1.26,9.0,1.09,1.91,1.91,5.5,1.14,3.75,1.22,1.69,2.0,1.36,1.36,1.5,https://www.oddsportal.com/football/italy/serie-a-2024-2025/torino-venezia-zNzNQS8N/
03/05/2025,Italy,Serie A,Parma,Como,0,1,0,0,3.3,3.3,2.25,3.5,2.3,2.75,3.1,2.6,2.5,1.05,13.0,2.62,1.57,1.82,2.21,3.54,1.36,5.7,1.17,1.62,2.2,4.0,1.22,3.0,1.36,2.25,1.57,1.62,1.33,1.33,https://www.oddsportal.com/football/italy/serie-a-2024-2025/parma-como-WUw6UA9b/
03/06/2023,Italy,Serie A,Sassuolo,Fiorentina,1,3,0,0,2.5,3.75,2.6,3.0,2.4,3.0,2.63,2.75,2.75,1.03,19.0,2.68,1.59,1.53,2.66,2.36,1.69,4.0,1.28,1.44,2.63,3.5,1.29,2.5,1.5,1.83,1.83,1.5,1.25,1.5,https://www.oddsportal.com/football/italy/serie-a-2022-2023/sassuolo-fiorentina-WUkGOGXb/
03/06/2024,Italy,Serie A,Atalanta,Fiorentina,2,3,2,3,1.57,4.5,5.25,2.05,2.5,5.0,1.83,2.88,4.5,1.03,19.0,2.77,1.51,1.56,2.59,2.47,1.63,4.2,1.25,1.57,2.25,3.75,1.25,2.75,1.4,1.25,3.75,1.17,1.18,2.3,https://www.oddsportal.com/football/italy/serie-a-2023-2024/atalanta-fiorentina-0OKRs71U/
03/07/2020,Italy,Serie A,AS Roma,Udinese,0,2,0,1,1.85,3.75,4.2,2.5,2.3,4.33,2.1,2.62,3.6,1.04,16.0,1.22,4.79,1.72,2.34,2.76,1.55,5.15,1.18,1.58,2.38,3.95,1.22,2.88,1.36,1.4,2.75,1.22,1.25,1.83,https://www.oddsportal.com/football/italy/serie-a-2019-2020/as-roma-udinese-2ZTFCJDB/
03/07/2020,Italy,Serie A,Atalanta,Napoli,2,0,0,0,2.05,3.8,3.25,2.62,2.5,3.4,2.3,2.87,3.0,1.03,21.0,1.15,6.0,1.5,2.79,2.23,1.75,3.7,1.31,1.44,2.81,3.3,1.3,2.43,1.5,,,1.33,1.25,1.72,https://www.oddsportal.com/football/italy/serie-a-2019-2020/atalanta-napoli-KjxaG1En/
03/08/2020,Italy,Serie A,Lecce,Parma,3,4,2,2,1.5,4.75,5.25,2.0,2.75,4.75,1.8,3.1,4.33,1.02,34.0,1.52,2.68,1.36,3.5,1.92,2.05,3.1,1.45,1.4,2.75,3.4,1.3,2.5,1.5,1.22,4.0,1.16,1.18,2.5,https://www.oddsportal.com/football/italy/serie-a-2019-2020/lecce-parma-lSyTMIg9/
03/08/2020,Italy,Serie A,Bologna,Torino,1,1,1,0,1.8,4.2,3.8,2.25,2.62,3.75,2.05,3.0,3.5,1.02,26.0,1.56,2.55,2.52,1.55,1.99,1.97,3.15,1.4,1.36,3.0,3.25,1.33,2.25,1.57,1.4,2.75,1.25,1.22,1.9,https://www.oddsportal.com/football/italy/serie-a-2019-2020/bologna-torino-zqvuKGwS/
03/08/2020,Italy,Serie A,Spal,Fiorentina,1,3,1,1,7.0,4.75,1.4,6.0,2.5,1.9,6.0,2.87,1.66,1.03,20.0,1.18,5.35,1.61,2.55,2.5,1.62,4.4,1.24,1.75,2.0,3.5,1.28,2.62,1.44,5.5,1.14,2.75,1.18,1.1,https://www.oddsportal.com/football/italy/serie-a-2019-2020/spal-fiorentina-06eY0yXk/
03/08/2020,Italy,Serie A,Genoa,Verona,3,0,3,0,1.6,4.33,4.75,2.2,2.5,4.5,1.9,2.87,4.33,1.03,20.0,1.19,5.5,1.53,2.65,2.37,1.66,4.14,1.26,1.53,2.37,3.75,1.25,2.75,1.4,1.28,3.5,1.18,1.2,2.25,https://www.oddsportal.com/football/italy/serie-a-2019-2020/genoa-verona-vcfx0end/
03/08/2020,Italy,Serie A,Sassuolo,Udinese,0,1,0,0,1.8,4.5,3.75,2.3,2.62,3.6,2.05,3.0,3.5,1.02,26.0,1.14,6.8,1.42,3.2,2.13,1.85,3.43,1.34,1.4,2.75,3.25,1.33,2.37,1.53,1.44,2.62,1.25,1.18,1.9,https://www.oddsportal.com/football/italy/serie-a-2019-2020/sassuolo-udinese-vDr0Fznq/
03/09/2012,Italy,Serie A,Inter,AS Roma,1,3,1,1,2.0,3.6,3.5,2.4,2.5,3.6,2.2,2.88,3.4,1.02,19.0,1.12,6.0,1.45,2.88,2.0,1.73,3.5,1.29,,,,,,,1.44,2.63,1.29,1.25,1.73,https://www.oddsportal.com/football/italy/serie-a-2012-2013/inter-as-roma-42MLlkbr/
03/09/2012,Italy,Serie A,Napoli,Fiorentina,2,1,0,0,1.75,3.5,4.75,2.29,2.25,5.0,2.1,2.5,4.33,1.06,10.0,1.29,3.5,2.0,1.88,3.4,1.33,6.5,1.11,,,,,,,1.29,3.5,1.17,1.29,2.0,https://www.oddsportal.com/football/italy/serie-a-2012-2013/napoli-fiorentina-0UFUnTSf/
03/09/2012,Italy,Serie A,Udinese,Juventus,1,4,0,2,5.0,3.4,1.75,4.75,2.25,2.4,4.33,2.4,2.1,1.07,9.0,1.35,3.25,2.15,1.75,3.75,1.25,8.0,1.08,,,,,,,3.4,1.3,2.0,1.29,1.13,https://www.oddsportal.com/football/italy/serie-a-2012-2013/udinese-juventus-ljdP8AkE/
03/09/2012,Italy,Serie A,Parma,Chievo,2,0,1,0,2.15,3.1,3.6,3.0,2.04,4.0,2.5,2.29,3.5,1.08,8.0,1.43,2.75,2.34,1.62,4.2,1.22,10.0,1.06,,,,,,,1.53,2.38,1.25,1.33,1.65,https://www.oddsportal.com/football/italy/serie-a-2012-2013/parma-chievo-vLEYomr1/
03/09/2012,Italy,Serie A,Catania,Genoa,3,2,0,1,1.75,3.5,4.75,2.29,2.29,4.75,2.1,2.5,4.33,1.05,11.0,1.29,3.5,2.0,1.9,3.25,1.33,6.5,1.11,,,,,,,1.29,3.5,1.17,1.29,2.0,https://www.oddsportal.com/football/italy/serie-a-2012-2013/catania-genoa-nNZggVkR/
03/09/2012,Italy,Serie A,Sampdoria,Siena,2,1,1,0,1.85,3.3,4.5,2.6,2.04,4.75,2.25,2.29,4.33,1.08,8.0,1.43,2.75,2.36,1.57,4.5,1.2,10.0,1.06,,,,,,,1.36,3.0,1.17,1.3,1.83,https://www.oddsportal.com/football/italy/serie-a-2012-2013/sampdoria-siena-YsExo7c7/
03/09/2012,Italy,Serie A,Cagliari,Atalanta,1,1,0,0,2.7,3.0,2.75,3.25,2.04,3.4,3.0,2.25,3.0,1.1,7.0,1.46,2.63,2.4,1.57,4.8,1.18,11.0,1.06,,,,,,,1.8,1.91,1.4,1.36,1.42,https://www.oddsportal.com/football/italy/serie-a-2012-2013/cagliari-atalanta-zmWkfBzL/
03/09/2012,Italy,Serie A,Lazio,Palermo,3,0,1,0,1.53,4.0,6.0,2.0,2.4,6.0,1.83,2.75,4.75,1.04,13.0,1.2,4.33,1.73,2.2,2.63,1.44,5.0,1.17,,,,,,,1.18,4.5,1.11,1.22,2.38,https://www.oddsportal.com/football/italy/serie-a-2012-2013/lazio-palermo-rgLPm9Dl/
03/09/2018,Italy,Serie A,Chievo,Empoli,0,0,0,0,3.1,3.1,2.45,3.6,2.04,3.2,3.1,2.37,2.75,1.08,9.5,1.41,3.25,2.38,1.72,4.12,1.25,9.2,1.08,1.8,1.95,4.68,1.17,3.8,1.27,2.1,1.66,1.57,1.37,1.37,https://www.oddsportal.com/football/italy/serie-a-2018-2019/chievo-empoli-bcJZ8Qee/
03/09/2018,Italy,Serie A,Fiorentina,Udinese,1,0,0,0,1.7,3.75,5.0,2.3,2.3,4.75,2.0,2.6,4.33,1.05,13.0,1.27,4.1,1.91,2.03,3.1,1.4,6.1,1.16,1.75,2.0,4.28,1.22,3.36,1.29,1.28,3.5,1.18,1.28,2.2,https://www.oddsportal.com/football/italy/serie-a-2018-2019/fiorentina-udinese-SWNw8pB1/
03/09/2018,Italy,Serie A,Sampdoria,Napoli,3,0,2,0,6.5,4.33,1.5,5.5,2.4,2.04,5.5,2.75,1.8,1.04,15.0,1.22,4.6,1.69,2.32,2.75,1.48,5.2,1.2,1.75,2.0,4.02,1.22,3.2,1.32,4.5,1.18,2.62,1.22,1.12,https://www.oddsportal.com/football/italy/serie-a-2018-2019/sampdoria-napoli-Gh4YTRXK/
03/09/2018,Italy,Serie A,Torino,Spal,1,0,0,0,1.64,3.8,5.5,2.3,2.2,5.5,2.0,2.5,4.75,1.06,10.5,1.56,2.5,2.15,1.8,3.78,1.29,7.5,1.1,1.95,1.8,5.5,1.15,3.8,1.27,1.25,3.75,1.16,1.28,2.3,https://www.oddsportal.com/football/italy/serie-a-2018-2019/torino-spal-bD7cO5er/
03/09/2018,Italy,Serie A,Sassuolo,Genoa,5,3,4,1,2.25,3.2,3.4,2.87,2.1,3.6,2.5,2.5,3.25,1.06,10.5,2.66,1.5,2.1,1.9,3.45,1.33,7.0,1.11,1.7,2.04,4.16,1.23,3.26,1.34,1.57,2.25,,,,https://www.oddsportal.com/football/italy/serie-a-2018-2019/sassuolo-genoa-fq3xTomR/
03/09/2018,Italy,Serie A,Atalanta,Cagliari,0,1,0,1,1.36,5.0,9.0,1.9,2.5,6.5,1.61,2.87,7.0,1.03,17.5,1.25,4.8,1.7,2.28,2.73,1.48,5.1,1.18,1.95,1.8,4.76,1.16,3.72,1.25,1.11,6.5,1.07,1.18,3.2,https://www.oddsportal.com/football/italy/serie-a-2018-2019/atalanta-cagliari-xrVQAnRr/
03/09/2018,Italy,Serie A,Lazio,Frosinone,1,0,0,0,1.22,6.5,13.0,1.61,2.87,9.0,1.4,3.4,9.5,1.02,21.0,1.18,5.8,1.51,2.65,2.34,1.64,4.0,1.27,,,4.74,1.17,3.72,1.25,1.05,11.0,1.05,1.12,4.33,https://www.oddsportal.com/football/italy/serie-a-2018-2019/lazio-frosinone-6NMs74Q7/
03/09/2022,Italy,Serie A,Fiorentina,Juventus,1,1,1,1,3.0,3.1,2.5,3.5,2.05,3.25,3.0,2.3,2.87,,,,,,,,,,,1.9,1.9,5.5,1.14,3.5,1.28,2.0,1.72,1.5,1.36,1.36,https://www.oddsportal.com/football/italy/serie-a-2022-2023/fiorentina-juventus-ny7sdo00/
03/09/2023,Italy,Serie A,Bologna,Cagliari,2,1,0,1,1.8,3.6,4.33,2.4,2.2,4.75,2.1,2.5,4.0,1.05,12.0,1.3,4.01,1.91,2.06,3.4,1.4,6.17,1.15,1.8,1.95,4.5,1.18,3.4,1.3,1.33,3.25,1.2,1.29,1.95,https://www.oddsportal.com/football/italy/serie-a-2023-2024/bologna-cagliari-r1iTvehJ/
03/09/2023,Italy,Serie A,Udinese,Frosinone,0,0,0,0,1.91,3.5,4.2,2.6,2.2,4.5,2.2,2.5,4.0,1.07,10.0,1.56,2.66,2.07,1.9,3.75,1.33,7.5,1.12,1.8,1.95,5.0,1.17,3.5,1.29,1.36,3.0,1.22,1.29,1.83,https://www.oddsportal.com/football/italy/serie-a-2023-2024/udinese-frosinone-rFW1gf7C/
03/09/2023,Italy,Serie A,Napoli,Lazio,1,2,1,1,1.65,4.2,5.0,2.2,2.38,5.0,1.91,2.75,4.5,1.04,13.8,1.58,2.65,2.59,1.59,2.9,1.49,5.5,1.18,1.75,2.0,4.33,1.2,3.25,1.33,1.25,3.75,1.17,1.22,2.2,https://www.oddsportal.com/football/italy/serie-a-2023-2024/napoli-lazio-vNZpcx8m/
03/09/2023,Italy,Serie A,Atalanta,Monza,3,0,2,0,1.73,3.8,4.75,2.25,2.38,4.5,2.0,2.75,4.0,1.03,16.0,1.2,4.79,1.7,2.34,2.67,1.55,4.75,1.22,1.67,2.1,4.0,1.22,3.0,1.36,1.3,3.4,1.18,1.25,2.05,https://www.oddsportal.com/football/italy/serie-a-2023-2024/atalanta-monza-4AhPuywD/
03/10/2005,Italy,Serie A,Juventus,Inter,2,0,2,0,2.2,2.87,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.oddsportal.com/football/italy/serie-a-2005-2006/juventus-inter-YJtzwGFF/
03/10/2011,Italy,Serie A,Palermo,Siena,2,0,1,0,1.91,3.25,4.33,2.5,2.25,4.33,2.2,2.5,3.75,,,,,2.2,2.5,,,,,,,,,,,1.36,3.0,1.2,1.3,1.8,https://www.oddsportal.com/football/italy/serie-a-2011-2012/palermo-siena-UTdSH3zQ/
03/10/2011,Italy,Serie A,Lecce,Cagliari,0,2,0,2,2.75,3.0,2.7,3.25,2.2,3.25,2.88,2.38,2.88,1.07,9.0,1.33,3.25,2.08,1.74,3.75,1.25,8.0,1.08,,,,,,,1.83,1.83,1.42,1.36,1.4,https://www.oddsportal.com/football/italy/serie-a-2011-2012/lecce-cagliari-b5tYg0rJ/
03/10/2011,Italy,Serie A,Cesena,Chievo,0,0,0,0,2.75,2.88,2.8,3.4,2.04,3.4,3.0,2.2,3.0,1.1,7.0,1.44,2.7,2.4,1.58,4.5,1.18,11.0,1.05,,,,,,,1.8,1.91,1.4,1.38,1.4,https://www.oddsportal.com/football/italy/serie-a-2011-2012/cesena-chievo-WhkHcrqf/
03/10/2011,Italy,Serie A,Parma,Genoa,3,1,2,0,2.6,3.0,2.88,3.25,2.2,3.25,2.88,2.38,2.88,1.07,9.0,1.34,3.25,2.1,1.7,3.9,1.25,8.0,1.08,,,,,,,1.83,1.83,1.38,1.36,1.44,https://www.oddsportal.com/football/italy/serie-a-2011-2012/parma-genoa-zBZfDNrs/
03/10/2011,Italy,Serie A,Fiorentina,Lazio,1,2,1,1,2.1,3.1,3.8,2.75,2.1,4.0,2.4,2.38,3.6,1.07,9.0,1.34,3.25,2.1,1.73,3.9,1.25,8.0,1.08,,,,,,,1.44,2.63,1.22,1.33,1.67,https://www.oddsportal.com/football/italy/serie-a-2011-2012/fiorentina-lazio-QFlLd2b0/
03/10/2011,Italy,Serie A,Udinese,Bologna,2,0,1,0,1.4,4.33,8.5,1.83,2.5,8.0,1.73,2.75,6.0,1.04,13.0,1.22,4.05,1.76,2.08,2.9,1.4,6.0,1.13,,,,,,,1.11,6.5,1.05,1.2,2.75,https://www.oddsportal.com/football/italy/serie-a-2011-2012/udinese-bologna-ryw3B1Dg/
03/10/2011,Italy,Serie A,Juventus,AC Milan,2,0,0,0,2.5,3.2,2.88,3.25,2.1,3.4,2.75,2.38,3.0,1.07,9.0,1.34,3.25,2.1,1.74,3.9,1.25,8.0,1.08,,,,,,,1.73,2.0,1.38,1.33,1.5,https://www.oddsportal.com/football/italy/serie-a-2011-2012/juventus-ac-milan-KEsUftTC/
03/10/2016,Italy,Serie A,Sampdoria,Palermo,1,1,0,0,1.7,3.75,5.25,2.25,2.25,5.5,2.0,2.5,4.5,1.07,11.5,2.66,1.5,2.0,1.94,3.5,1.34,7.2,1.11,1.91,1.91,,,,,1.25,3.75,1.18,1.29,2.2,https://www.oddsportal.com/football/italy/serie-a-2016-2017/sampdoria-palermo-lflZlEd5/
